,user_id,session_id,signup_ts,age_range
10161,114559,9f136dc68a85cb17f9f4ed467920f5e3,2021-10-29 07:15:58,35-44
10162,114560,e307676f2265f637bc1b7dfd8b5ec95e,2021-10-30 01:15:42,35-44
10163,114564,712a85cc5ad72b57230104d916adfe33,2021-10-30 11:49:36,25-34
10164,114565,dc4afa1de07fbaf842146073a8c7ef37,2021-10-29 07:36:38,18-24
10165,114566,f00a5162fda35dee432f454ad58ead40,2021-10-30 06:55:24,35-44
10166,114567,2f27e437dc90e65f1e7da4d3a37ccac7,2021-10-30 01:35:03,35-44
10167,114568,4f62c8c9cec59a530ad03dfec424f61c,2021-10-30 09:00:54,18-24
10168,114569,0a58ab24c503d342b4d4f735ec05ddfd,2021-10-29 12:09:44,35-44
10169,114570,e45eef4b2475ccfa6d99b6dec34eea2b,2021-10-29 17:18:20,25-34
10170,114571,38f475f7692f2973fdd0e7d278988d4a,2021-10-29 23:22:42,25-34
10171,114572,28d6df40b1774a6bc6a4e8176788eb77,2021-10-29 11:19:32,45-54
10172,114574,7bc7997211ab303509a8874d19c8abf2,2021-10-29 13:34:46,35-44
10173,114575,afb0f240edf7d681abf0bab86897a6a4,2021-10-30 17:26:13,35-44
10174,114577,7ff07cc8a867b432b6cbf19e81d8dc10,2021-10-29 12:11:01,35-44
10175,114578,f546cc30baf8713bdcfcaf66332d6856,2021-10-30 06:22:41,35-44
10176,114579,b8beb00dbb1e41965c997e334cc88665,2021-10-30 14:30:52,45-54
10177,114580,cbc8c878e3b5241723f71408d8f37855,2021-10-30 18:04:49,35-44
10178,114581,63757df1f9ac58bb3cfc7a3af2b2da0e,2021-10-29 14:45:54,25-34
10179,114582,033a16020b29eab9bc1fa15e112e7f3a,2021-10-30 17:53:38,35-44
10180,114583,4c0e8f92312d2dce61480a7b4a8c9cf8,2021-10-28 23:21:01,45-54
10181,114587,be7b3c066eb738bd898d4b89c5e86a95,2021-10-29 20:30:58,35-44
10182,114588,35f0585df46ce2e6fa1e1a5c64abdab8,2021-10-30 11:05:52,35-44
10183,114590,91474d37de387ffc54c58d9ffa2f4c5d,2021-10-30 03:34:15,35-44
10184,114591,ec2f48073a19d4510c50fffc6c8a2d5e,2021-10-30 19:39:15,25-34
10185,114593,8a90dc41f40236696e6711395bb51a9c,2021-10-29 20:49:36,35-44
10186,114594,a28901ec51511c7e9bce318059204fae,2021-10-29 04:10:22,35-44
10187,114595,0ffcbc03713a26513153e2c6108160c0,2021-10-30 16:06:47,45-54
10188,114596,8bb23415b693d3d4c25ba0a0369183a4,2021-10-30 05:45:11,25-34
10189,114597,00519b634b1e9d366639176ee787b910,2021-10-30 01:14:22,35-44
10190,114598,640a731d467f045b5c65fe10314b0f38,2021-10-30 09:05:19,35-44
10191,114599,8d88cf887ddcdac379689fa86a0ef298,2021-10-29 22:36:23,35-44
10192,114600,fe44706af7cff1a5843aa6d7b0810b9f,2021-10-29 22:35:22,35-44
10193,114601,415fe3cf43a94d4913229f4f314aa4c8,2021-10-31 05:59:39,45-54
10194,114603,45e982badd621aac1d930bb2cdaddb08,2021-10-29 19:25:10,25-34
10195,114604,4877ff731655611475c7dc1cdcd214b5,2021-10-31 03:33:10,45-54
10196,114607,9436589c52cabf96fc56dfe4337d3fe8,2021-10-30 14:31:49,25-34
10197,114612,4bf5d5b6e12285ef10614c32cb413da0,2021-10-30 07:27:43,25-34
10198,114613,8f38cbbf0042a7de14b6840d3b076ea8,2021-10-29 18:03:40,45-54
10199,114614,d02faf74a30d5fd8682fb3a6f0d7e837,2021-10-30 12:03:05,25-34
10200,114616,fd25c0e9fbef0a7c647b595dc92c19a9,2021-10-30 11:28:33,35-44
10201,114618,4ad635f378a588c878d351a2fe83f16b,2021-10-29 22:18:17,35-44
10202,114622,8ad457f35b6798be9ca46f319d85231a,2021-10-30 00:06:12,18-24
10203,114623,400780c9b35ea4b22a33dcc506cde907,2021-10-30 04:17:02,25-34
10204,114624,0ec0230c657b0223c11f83a6d95dcd9a,2021-10-30 13:29:20,35-44
10205,114626,fda48b7ed2288759f06463f5deedd31b,2021-10-30 12:27:51,25-34
10206,114627,f5f3acd7ba883c0d8ce1a08cde3a7c0e,2021-10-30 07:07:50,18-24
10207,114628,3d490eeb5c4247a6ae614095bb4e0abc,2021-10-30 11:39:14,35-44
10208,114629,b49e733660a7b03cfad59319b0734c46,2021-10-29 21:09:44,25-34
10209,114630,6baa2025d5e87c5aac7a1ca0e9c030ac,2021-10-31 16:21:27,18-24
10210,114632,1aa3711b57d5976fae0344447c017a29,2021-10-30 09:13:21,45-54
10211,114633,e719af2f23ceb6a7d9cb83b7c7db59b0,2021-10-31 01:40:27,35-44
10212,114634,9f6ac7e08900c33d44890ee09e64e0f5,2021-10-30 01:43:04,18-24
10213,114635,a396b0ac663b84ffc97a7dcb7a4ed0f7,2021-10-31 00:24:34,45-54
10214,114636,23368890ceffc7a79bd68dcf8261c9cc,2021-10-31 17:53:04,35-44
10215,114637,e1e7674855c406399eae231d7847b1a8,2021-10-30 09:51:54,45-54
10216,114638,89e8ef9476ada2248967041325990510,2021-10-30 23:37:19,25-34
10217,114639,65e9836aa58b22b6b78839fc7c8a74a9,2021-11-01 01:25:44,25-34
10218,114640,95e5af9d559dde2da11717f1e4b93ede,2021-10-30 07:48:06,35-44
10219,114643,8ea7c578164fe99e89656a7b4b947d08,2021-10-31 11:45:53,35-44
10220,114644,b19e01e0100d2c81b41466919a0a8fa8,2021-10-31 21:25:55,18-24
10221,114645,1e2df185e250c370ff11fe7baa59b42a,2021-10-31 08:17:50,35-44
10222,114646,d8ef94e7a90fdc1cf0e5e865022b3292,2021-10-30 12:25:24,45-54
10223,114647,58cc4fd64034325683b5a07a890183b8,2021-10-31 19:25:42,35-44
10224,114648,766730cd25ab75ae9711cc56d09594f7,2021-10-31 07:17:34,25-34
10225,114649,8cac8e8c7c8cc25ef8ff547367258ba8,2021-10-31 14:22:53,25-34
10226,114650,47409f3d1fe2d9b8657b4d6014d18895,2021-10-30 14:20:19,25-34
10227,114653,a594d8a902de7417e910d4acd630c26e,2021-10-30 12:04:38,25-34
10228,114654,6fc5e2c09016144ac1e90718d0ce71cf,2021-10-30 17:05:20,25-34
10229,114655,07626358d50b71850216add976872958,2021-10-31 01:53:05,45-54
10230,114656,2c0a45755ea24101f66dc46ce2199310,2021-10-30 17:03:26,45-54
10231,114658,fa277309ca4b7665c5507b6343479356,2021-11-01 03:04:14,25-34
10232,114659,4821cafbd6e9af6c3b437442c7a20731,2021-10-31 01:03:00,35-44
10233,114661,6e8c6edd1d77a67bc8773dab751734b4,2021-11-01 07:40:12,18-24
10234,114662,e68a67b464ff0d2a40240da4d795c62c,2021-11-01 06:27:08,25-34
10235,114663,550af00caeb305d6bc9aaa2a01e8c581,2021-11-01 10:10:50,35-44
10236,114664,a244c51b19961f537ccec4ad25b490da,2021-11-01 09:15:08,35-44
10237,114665,b7f84801f98bede95f7326d38e20fc24,2021-10-31 04:43:27,35-44
10238,114666,d92e325278d8f69ddf2c9918f97fd0a4,2021-11-01 11:46:22,25-34
10239,114668,b1e9c5c97ae8b3407d0f6426cc2a1382,2021-10-31 04:57:16,35-44
10240,114669,98f32d0064db0004b8379a83b1ad79d0,2021-11-01 01:19:27,35-44
10241,114670,3525800d52fd3eda21c81fb3ce3755e0,2021-10-31 07:48:43,25-34
10242,114671,4e4869be380a31a758b5b0702d24d21d,2021-10-31 07:16:54,25-34
10243,114672,21e0659a67fb526348e08e08a690b0bd,2021-10-31 10:26:57,35-44
10244,114673,2f0642a2aa1a1bfd0e244447709e9e3f,2021-10-31 07:42:16,35-44
10245,114674,5f98a2fc904a4f4de78d2262480c46ab,2021-10-31 15:49:02,25-34
10246,114675,f1e3ddff36b700df0dcc7d787b788952,2021-10-30 22:40:27,45-54
10247,114676,cf16b592fb49bd3a41f13bd16db74038,2021-11-01 16:08:12,25-34
10248,114677,30c617b73c82432fa455a3274f3f6f3c,2021-11-01 09:09:32,45-54
10249,114678,cbb30a815b67592878585fc70d6da527,2021-10-31 19:41:40,35-44
10250,114679,3bcd79d7e2aa61dc74c2054ae3fef167,2021-11-01 05:00:18,25-34
10251,114683,63099853b696f4ec5690474d2028ca18,2021-11-01 05:43:30,35-44
10252,114684,f18a1e90b6ccc9bcb1585cf08abf9dec,2021-11-01 08:44:43,35-44
10253,114685,7a5633cde4c463046dfc4f143946d394,2021-11-01 22:02:47,35-44
10254,114686,f04618fcb96227a4f1e60de2cca03602,2021-11-02 03:16:41,35-44
10255,114689,9ec6f4dbc4519bc84c8aa581fc232aa7,2021-11-01 14:46:05,35-44
10256,114690,50e991600dcd6f30348c12ad75cf5035,2021-11-02 01:33:02,45-54
10257,114692,b9ec49301dffb8d2d32285c1651cac5d,2021-11-01 03:36:51,18-24
10258,114693,f68a49f199c89d506a21108c394d2bad,2021-11-01 18:31:10,45-54
10259,114695,729ac934bf372203c94a6096aeda5750,2021-10-31 12:01:57,35-44
10260,114696,e19ffa782e7250cc59ba403c3bd2b2f9,2021-10-31 17:29:18,35-44
10261,114697,685a8ba3cfad2d14a8aa1ecbb4d27da2,2021-11-01 20:52:47,45-54
10262,114699,1c1f6da84d99f9f2178587beecd808a1,2021-11-01 01:51:36,35-44
10263,114700,ae9214a57557105d6519ecda376976b4,2021-11-02 03:47:58,25-34
10264,114703,5a3a3afb0d62e426e8de95abb85848d3,2021-10-31 16:21:22,45-54
10265,114707,00e92a9ebd13e04d1899fe0a8c7e7c90,2021-11-01 10:08:47,35-44
10266,114709,c867f56283038580d534e7fe8429e934,2021-11-02 05:23:37,18-24
10267,114710,e94aef658fbdc323d0c06ec745bf7f3f,2021-11-01 23:35:40,35-44
10268,114711,d2ce43bfa03791b7410e0a3d7067e877,2021-11-02 09:57:47,25-34
10269,114712,7aaeb21b2d6733b4fde1553066d84cb5,2021-11-02 12:19:01,45-54
10270,114713,e1baee2dfaeb2c627558ab961d04f624,2021-11-02 15:35:33,25-34
10271,114715,67e4ed0ca9f02de06a56b6263c47d0bd,2021-11-01 23:15:06,25-34
10272,114716,8204bda8e852eeaaf63ce324eec90193,2021-10-31 20:22:59,18-24
10273,114717,013ea43955950c187afc331241ec9b1d,2021-11-02 07:54:39,35-44
10274,114718,9f830d27e2693b542bd650dd52643297,2021-11-02 19:53:30,35-44
10275,114719,7a37c1d54af86358ace0fef5bfcf74d7,2021-11-01 02:19:00,35-44
10276,114720,1828addb9522ad6ec82b11bbb1f0edfa,2021-11-01 09:25:42,35-44
10277,114721,6f1aa49dd358580899954948ba7e1c25,2021-11-01 11:17:06,18-24
10278,114722,b2c747def93d01baea1cb4cf3f49164d,2021-11-02 18:26:49,18-24
10279,114723,d69eabe5d78594bae52f864541c25fc2,2021-11-02 04:51:47,35-44
10280,114724,e9559bfef09c30081ea8f139a9ae107e,2021-11-01 08:46:12,25-34
10281,114728,e7505ebd0fbaf8adee575ef60a7f9cf6,2021-11-02 18:54:53,25-34
10282,114729,c873bec1cc5488ce7060d5049055c9d5,2021-11-01 06:18:15,25-34
10283,114730,7d24ed83d4a22c7309f24dc146b71fb2,2021-11-02 03:29:50,45-54
10284,114732,2fbc9e8ecacc802a8d6aaad81a170e98,2021-11-02 22:21:54,35-44
10285,114733,b2f4388f3da345b48a09fcfbd0e51aa5,2021-11-01 16:00:33,35-44
10286,114734,a7dbc633e81304933b52f4dce9ef3523,2021-11-01 10:22:22,45-54
10287,114735,6fa1f8b06127650447dc3561b4d3565e,2021-11-02 22:57:05,35-44
10288,114736,0028b5f0e0d5a3ca8531e7fc54757f0c,2021-11-02 15:36:58,25-34
10289,114737,11dcad21fc68a62674ff74295c88901f,2021-11-01 07:06:00,18-24
10290,114738,34fc966b3010c83440ab7353afec892a,2021-11-03 01:44:49,35-44
10291,114739,1e3f1f05d89089a9015e4ecd32d25542,2021-11-02 16:09:46,35-44
10292,114740,5e52b336110d23f009211fdb28b1dd27,2021-11-01 23:01:06,25-34
10293,114741,c6fe488899252545f39506c37289c9f5,2021-11-01 23:24:20,25-34
10294,114742,f21e4ba49ce50044d5c1baac8ed21a43,2021-11-03 02:12:38,35-44
10295,114743,b090adc59d1a6a3aa53bebe14ca558bf,2021-11-01 17:41:54,18-24
10296,114744,1f3196d522aa80af25048359334f0712,2021-11-02 15:18:03,35-44
10297,114745,f18ac18e4e3bd50c5c3df4e805394524,2021-11-02 10:45:44,35-44
10298,114747,78869d331db13710704907e2045c7788,2021-11-02 17:55:45,35-44
10299,114749,3a414910fc24d772e2cc4751ecf30b19,2021-11-02 23:53:43,35-44
10300,114750,de8e3b1f21b0a62042ccf6f0322bd232,2021-11-01 12:39:34,35-44
10301,114752,815bbd94353bb8371761136347285f51,2021-11-02 17:39:24,45-54
10302,114753,93163e24421d6bf40b1844247374d627,2021-11-02 02:50:05,18-24
10303,114754,17b0fddfe59427bd28cc797906281d5d,2021-11-02 00:34:16,35-44
10304,114755,1cddf55b366e856b3a0acdbd26a9dddf,2021-11-01 13:47:10,18-24
10305,114758,2337db167d3e7b1fae8148403a1ec3a8,2021-11-02 06:18:48,25-34
10306,114759,c93ab4eb2e7aabc26bcaa8411defce4f,2021-11-02 16:42:59,45-54
10307,114760,4b97a6821f734e37ae8f59c55ea7cd6c,2021-11-03 05:27:21,35-44
10308,114762,ccc8edbd39516843a17c5ceb15c7fe20,2021-11-02 12:13:04,25-34
10309,114763,23f2979e0fb03bee89676c629287ccd2,2021-11-03 05:01:51,18-24
10310,114764,709227ef3711d7a4d3bfd6a075315891,2021-11-02 16:36:15,45-54
10311,114765,33186e58c03d026170739a153214c9f2,2021-11-02 17:45:15,45-54
10312,114766,24e3ab31d720b509900017f1d2f42af6,2021-11-03 11:53:24,35-44
10313,114769,ca8e13e01476a5eeb21bf3187ccba7a6,2021-11-03 14:12:59,45-54
10314,114771,6eeddae245f8aebf7297a92e4040f714,2021-11-03 04:00:41,18-24
10315,114772,051ec599680c65b9ae8f61567d2f2634,2021-11-03 17:13:11,18-24
10316,114774,023e45fbb7667b5b099da73db23b5884,2021-11-03 01:04:56,18-24
10317,114778,41b6f11bf3906603dc028175a9c25736,2021-11-03 08:36:18,35-44
10318,114781,1c154d5be6ee0bd12c7de8ed62a44b31,2021-11-03 18:15:02,18-24
10319,114782,8f34474a06930e5c8c1fe4c98184ec77,2021-11-03 13:47:39,25-34
10320,114784,14bee9baefc89d72699ede49e64f4114,2021-11-02 12:26:35,25-34
10321,114785,b94fe6b87f8f034cf74a8ebe9160d433,2021-11-02 05:53:39,35-44
10322,114786,d1249dba96eda8a17679e81b1f7a9465,2021-11-02 15:50:07,35-44
10323,114787,fefc33424e7a3f59245fe9b6a9662eae,2021-11-03 03:32:55,25-34
10324,114788,e3d0d7f769a9babe2edfacc06346ee9a,2021-11-02 16:43:47,35-44
10325,114790,6493d30ed532ef72d0121d7d10625dcf,2021-11-03 11:50:43,25-34
10326,114791,0f0d157d47dd5aa5e4eff833a919c2bd,2021-11-03 20:29:38,18-24
10327,114793,6545d94e6072005e6df2ae923353187c,2021-11-02 22:28:38,35-44
10328,114795,1470b931196d41b990385485190258fc,2021-11-03 08:34:29,35-44
10329,114797,aaee2541379991d1d64cab62d32a7249,2021-11-02 15:18:29,25-34
10330,114798,2b7fcc4c172a082aaeee746daa88bd83,2021-11-03 02:32:08,35-44
10331,114799,bc5af07f73c7acc71a45cb6d7a928ae8,2021-11-03 23:13:28,18-24
10332,114801,cb4d58b8c48b9bfcc6a38c5a4b9276ca,2021-11-04 03:12:54,35-44
10333,114802,bd03c3641ad9c6f0df576b4f269cf230,2021-11-02 23:47:24,35-44
10334,114803,f94f3edced768777758c6c8882582bb3,2021-11-04 09:07:35,25-34
10335,114806,616a9c0eec5c7632bab5ad55a9804654,2021-11-02 22:04:30,45-54
10336,114807,26dd7fbf79f0755937416ed61679ba1a,2021-11-03 23:50:37,18-24
10337,114808,47eb316e06cfe0325aae81b24de2625c,2021-11-04 11:25:20,35-44
10338,114810,4f4a804cbce21f47773a20e1acb21e2f,2021-11-04 10:04:10,25-34
10339,114812,3dec0ffcfddaff37630664ca18d95c70,2021-11-02 21:22:41,35-44
10340,114813,ec1ea3b26dd0bb110a744385cc3e83cb,2021-11-04 13:23:49,18-24
10341,114817,7e33b4da7918bf5f833ccaf0795e264f,2021-11-04 07:58:23,25-34
10342,114818,bc07c0c1ebd28364babbf28a8a724265,2021-11-03 06:29:24,35-44
10343,114819,6bf0af790e1902f08f47250e978afcb6,2021-11-04 19:08:22,35-44
10344,114821,6253f9ec5c7573ab534526aa2bfd353f,2021-11-04 06:28:30,25-34
10345,114823,f50be7e0cfbf742c8dc402937b3d4228,2021-11-03 19:06:42,35-44
10346,114824,30d7f5f92da3a91b88a0bb043bc2a3a0,2021-11-03 23:16:53,25-34
10347,114825,90be27cc3d7b1da3cb1a8403bd28c1aa,2021-11-03 20:29:25,25-34
10348,114827,f2add890958994a954e3f4333b9f2b95,2021-11-04 16:46:40,35-44
10349,114828,b225efe3a7f05995f3c3d53c052806f0,2021-11-03 02:47:04,45-54
10350,114830,e4d502314bc9818a0ed2b40bcda49091,2021-11-03 13:30:03,35-44
10351,114831,721751fd7799e09ddbe058a22d92e752,2021-11-04 07:51:17,35-44
10352,114832,9805da38b776ec417e0d41a519439a15,2021-11-03 13:09:49,25-34
10353,114833,bd91e46b214df782ccaf06732412c175,2021-11-04 06:57:50,35-44
10354,114834,1ef3116fdeb41445e5d943cf1771873b,2021-11-03 09:54:18,25-34
10355,114836,cac4e929f82504132653e1b0bec553a8,2021-11-03 10:37:04,25-34
10356,114838,e8ee52a250bf8e468b26f125752e03f2,2021-11-04 15:44:00,45-54
10357,114839,f53f9842dafe02f01d9cff0981669005,2021-11-03 12:18:50,35-44
10358,114841,9720e90532f73ae99ee658d14887c73f,2021-11-04 10:07:08,18-24
10359,114842,e37e531995ddabe0c92395e785bffd48,2021-11-05 04:47:11,18-24
10360,114843,e7a28da9c0bb4e250b943d807f322412,2021-11-04 14:33:01,25-34
10361,114844,2efd97d20fb9e1f9c50fc124330416c4,2021-11-04 01:10:14,25-34
10362,114846,55499cb6d176ef10af98bc1dd3eff593,2021-11-03 20:53:34,35-44
10363,114847,17055f27474f75dac3c504643743ac09,2021-11-05 01:07:01,45-54
10364,114849,1e0f62791227fc915cca4f9fc9b5cbfc,2021-11-04 15:26:37,25-34
10365,114850,a5eb65596d10c3a53c957e628ff1550f,2021-11-03 15:57:20,25-34
10366,114851,cfce7ac2a1fa7e2f2fc71ddbc4577c66,2021-11-03 19:24:05,25-34
10367,114853,c8f2eaa56de01d5cce6100e86bc45cdf,2021-11-05 00:50:11,35-44
10368,114855,4bd434bdf6dcf63bc73c5f85bd42f90a,2021-11-04 22:58:25,45-54
10369,114856,869393f38086875078e7da605f43968e,2021-11-04 07:45:42,18-24
10370,114857,a4f0948eb614f0c8d35c3aa94e89c56f,2021-11-05 09:36:28,18-24
10371,114858,1c8c037a6b6838b196fce91d3d394613,2021-11-05 04:46:25,35-44
10372,114859,08ecf4f83f4a386f8a454e2a846cd1c3,2021-11-04 10:27:29,35-44
10373,114860,62d6b39303f4541cef52edab094743be,2021-11-05 07:51:26,35-44
10374,114862,10fc86ebf1dc5acac822830e24ec7e56,2021-11-05 07:12:32,45-54
10375,114863,9e91d0c6f70ad282d85e3c8a1b2f9329,2021-11-05 13:59:43,45-54
10376,114864,db2bc030769c2645d321322eecd5896e,2021-11-05 16:09:41,45-54
10377,114866,57d90c9a36ccdbc72bd6f2eae8255267,2021-11-05 06:27:52,25-34
10378,114868,8016cd6adeb58d3311272cb8128ba6de,2021-11-05 14:12:59,45-54
10379,114869,2218debe493d0a9aa81996af889f5884,2021-11-04 03:39:04,35-44
10380,114871,c1960528247b33b40f7ee355b9f3a680,2021-11-04 20:29:46,35-44
10381,114872,be2d00c66314d01808ee10d17a8a14ba,2021-11-05 16:21:55,25-34
10382,114873,57770ca53c40c9e6169d6dfc32bab1ca,2021-11-06 00:31:07,25-34
10383,114875,deb5892fc7c671a620dd294afa214edb,2021-11-05 12:40:05,45-54
10384,114876,d9bc7a630fdadef1acab5ba296a8e810,2021-11-06 03:03:31,45-54
10385,114877,6a85cc951ecf00a53004628676ead094,2021-11-05 05:04:37,25-34
10386,114878,bd86aea789ff21a86562696a6e9870a8,2021-11-04 09:48:33,35-44
10387,114881,97f6f53589ff1a64ca6394bb1db3f326,2021-11-05 16:53:47,25-34
10388,114882,2d30e5866b985201fc7e47e53394d270,2021-11-06 04:12:53,35-44
10389,114883,f67c5a9a5ca6a17ea5ffd0c75e5ff94e,2021-11-05 16:23:48,45-54
10390,114884,9c63bc17cc3131296c7895893f2dbc66,2021-11-05 21:49:01,35-44
10391,114885,6dd19804323f739de0771089acad62a1,2021-11-04 12:14:08,25-34
10392,114886,0d045c679ca0e8c636e430d714e4d9b5,2021-11-05 20:53:48,35-44
10393,114888,226bfeaf8925ee06551324c36af531db,2021-11-05 10:19:19,35-44
10394,114889,de07c40ef1f7096deea9076e8b04eee0,2021-11-04 09:34:54,45-54
10395,114890,859f5fa79cff2db3f07646d333cb038d,2021-11-06 06:20:18,25-34
10396,114891,a5baea2c3dea2044538004d78e3ccca2,2021-11-05 13:59:55,25-34
10397,114893,79838f9b3e9a818cce0844c583171d61,2021-11-05 06:37:58,18-24
10398,114894,c362af03dc344128b0067b5b135e8bbe,2021-11-05 12:58:48,18-24
10399,114895,92d8255de8b9c96f73473be254638bcc,2021-11-06 08:03:19,35-44
10400,114896,4e63569bc82360b088eef226078cdc43,2021-11-05 11:20:46,45-54
10401,114898,3100df3d315d3d9fbab7d1cba42ce6c1,2021-11-05 03:32:50,25-34
10402,114900,0a82ff601d531dd6961c4e2e8824eb34,2021-11-05 08:26:50,35-44
10403,114902,db7463ba9184fd6014613db8c2ea8bb6,2021-11-04 23:59:41,18-24
10404,114903,4e07738c0b766d425457b98e58e812c1,2021-11-05 09:59:57,25-34
10405,114904,9dfa232d0aa6394297a5db037b3878cf,2021-11-05 11:50:05,25-34
10406,114906,7279db54e0dc08bed1a615614154c0dd,2021-11-06 08:26:35,35-44
10407,114907,0a55ad18ecd49e17a9089a7d22e73da4,2021-11-05 04:31:00,45-54
10408,114908,bdf73d146c2f36b753b4aa8421aac556,2021-11-04 18:26:32,25-34
10409,114909,8b91be4bedb8b36abc63819608c5e707,2021-11-06 13:38:11,35-44
10410,114911,c4caa8ea390b5a62526fd025ab49e909,2021-11-04 21:10:15,18-24
10411,114912,cb5514821d3ba1514608dcb6cf469eb5,2021-11-06 06:34:10,35-44
10412,114913,757141e7bf1af109983b40cf21f59900,2021-11-06 16:42:56,18-24
10413,114914,79d82073d68979252a0c5510cb95132a,2021-11-06 14:22:31,18-24
10414,114915,81aecc92528e3da16143467091f1eb73,2021-11-05 10:51:22,45-54
10415,114918,f35abed00297248a64e4ef225a92e1ba,2021-11-05 02:48:19,25-34
10416,114921,b478ebeac76e7655c2b17b85214cf475,2021-11-05 17:29:15,35-44
10417,114922,5a4477a0640f6b16769ce6591500b98e,2021-11-05 01:31:11,35-44
10418,114923,9e0a528626849a233bf6255f496fcff3,2021-11-06 01:54:05,25-34
10419,114924,018961718d13bc83d72d8c199c7b3c3b,2021-11-06 14:41:11,35-44
10420,114925,9d20a04347f4adbdd6a4121c1077ab5b,2021-11-05 10:49:16,18-24
10421,114926,ccd8dce640758987ce83adc1217439d8,2021-11-07 00:15:47,25-34
10422,114928,020181b3cf0ebd0130165fc2a6158d08,2021-11-05 22:47:10,25-34
10423,114929,6baa80817b0a5ee6efde9c03e221be73,2021-11-05 05:19:02,35-44
10424,114930,bd171f60f03cf876034940aef5d4627f,2021-11-05 16:59:41,25-34
10425,114931,2bad30bfa73e76f09d077fd1234c40d2,2021-11-06 10:16:46,35-44
10426,114932,c4092a061300486ddf7ac80ff740a0bc,2021-11-06 10:01:14,35-44
10427,114934,1ad6e6dc613e72ed3792d8ded2ed573d,2021-11-06 03:52:56,35-44
10428,114936,f9e1761b29fdf444ff407fd1a95938c3,2021-11-05 12:39:11,35-44
10429,114937,b20d83f366ae136cceb8c7a7702cccaa,2021-11-05 05:35:36,25-34
10430,114939,255612815a9247c5a22f753d87a8220d,2021-11-06 09:37:55,25-34
10431,114940,b95d409d0b93e0a53d5e594424d6c9b2,2021-11-05 18:30:39,45-54
10432,114941,bb8e8a558b58a40ebf13715cd61840b9,2021-11-06 05:28:12,25-34
10433,114943,1acb65701b82032ca771b62add769bd7,2021-11-06 09:31:24,18-24
10434,114944,1305a998f07a368a15db929fad782a83,2021-11-06 08:07:45,25-34
10435,114945,928a831520980a090f038caa827d6052,2021-11-06 00:12:57,35-44
10436,114946,96e6487386736dd958f22958731b0577,2021-11-06 16:00:11,25-34
10437,114947,02998b368040feefc6b0e84645e62a8a,2021-11-06 21:07:06,35-44
10438,114948,8588d42612114efbcf8904797a1fa8b4,2021-11-06 02:15:11,35-44
10439,114949,97a6fc1d0d48536a203e33b63e0ba0db,2021-11-05 15:33:23,35-44
10440,114955,d4a4455b0c057162ebc75a2196dafeb6,2021-11-06 09:42:31,45-54
10441,114957,58f9a2cd7d6522d5418eeb53f19cf316,2021-11-06 03:47:48,35-44
10442,114959,2d57da4455a2994efb89e1749cc03ee5,2021-11-07 07:33:04,35-44
10443,114962,0093c4c768fd06a506bfe35b1a8afdcf,2021-11-06 14:25:12,35-44
10444,114964,e0780aafa76c0c77d9cf02b199eb6231,2021-11-07 03:50:55,18-24
10445,114966,1a215f203f60b673633bb9703d07e268,2021-11-07 02:32:36,35-44
10446,114967,600671d33ed1b0a10524656d79aa6e78,2021-11-05 21:37:48,18-24
10447,114968,0a3a644ce761ee190c10f8a691815492,2021-11-07 13:08:52,25-34
10448,114969,ffa799a2a4f462123556cf997cc91297,2021-11-07 17:27:54,25-34
10449,114970,f2852fbf20824b01ea93af0eef395791,2021-11-06 12:56:51,35-44
10450,114972,63624978c3fe5aace06f4f891f19851e,2021-11-06 19:27:45,45-54
10451,114973,159a105dc5488abbc4a0a62c491a08b5,2021-11-06 10:01:57,18-24
10452,114975,98bc38193a6f13d3711e04c53dce2a76,2021-11-07 07:50:14,35-44
10453,114976,fe21535d91bb2fdadaacfb8fbdb47f14,2021-11-07 21:48:01,45-54
10454,114977,7ea30c725e9950472d025a8d147046cf,2021-11-06 19:04:38,25-34
10455,114978,2fa5c222097b30881d27cc34a0f3f3d7,2021-11-07 01:34:52,35-44
10456,114979,995d372e3c651df5fd22d8c982f185c0,2021-11-06 04:07:06,35-44
10457,114980,89fafd415acfe12aa0eced20b85dd059,2021-11-06 12:19:04,35-44
10458,114982,729030a783e61b460b85656da39a2a14,2021-11-06 03:29:29,35-44
10459,114985,666752cd1ce3810e410bbdc82ef70916,2021-11-07 07:31:41,25-34
10460,114987,d888c78272ae1c50fbb9ba8890567243,2021-11-08 00:57:32,25-34
10461,114988,cd0ad75fc353991d4ac5178ea1da759c,2021-11-06 19:04:41,25-34
10462,114991,aacbdab8ef44b5e9d495c03f1edc1238,2021-11-06 19:31:20,45-54
10463,114992,91c2e750afc13d294e8c4cbc29c91e8f,2021-11-06 17:06:19,18-24
10464,114994,94c16ab1f270409582e95b5e86bf80b5,2021-11-07 03:49:35,35-44
10465,114995,8eb250cec53910d0da355c9a1eac54ec,2021-11-07 04:17:05,25-34
10466,114996,61e12a56609529f138fea576ac8efcb2,2021-11-07 20:01:16,35-44
10467,114997,b1bd4944741203171ee5c81dceca95b7,2021-11-07 04:54:56,45-54
10468,114998,95d694b0ed38198add23310db4d6029b,2021-11-06 22:45:59,45-54
10469,114999,9379f223110d7882936d988920082367,2021-11-06 15:35:17,35-44
10470,115000,d5172dc499ea7352906229a96eb7325a,2021-11-08 00:59:41,35-44
